"SpecimenID","ScanID","ScanIDwAlternate","GrowthForm","GrowthFormVer","GrowthFormWal","Whole.","Quality","DamageLevel","Species","RawSA","WholeSA","ImputedSA","ImputedSAPercent","WholeVol","ColonyVolCull","OuterSACull","OuterSAScaled","ColonyVolCullScaled","AttachSA","AttachPlanarAreaGrid","ColonyPlanarAreaGrid","WholeWeight","WholePorosity","CenterofMassToAttachDist","ConvexVolCull","ConvexSACull","IntersistalVol","AttachAreaAHull","AttachPerimeterAHull","AttachMaximumLinearDimension","EllipseAttachArea","EllipseAttachAreaCull","EllipseAttachPerimeter","EllipseColonyArea","EllipseColonyPerimeter","ColonyXLength","ColonyYLength","ColonyHeight","CSFone","CSFtwo","CSFthree","CSFfour","CSFfive","CSFsix","CSFseven","CSFeight","CSFnine","CSFten","CSFeleven","CSFtwelve","meanCSF","sdCSF","ColonySA","ColonyVol","ColonySA2ndMomentVert","ColonyVol2ndMomentVert","ColonySARotated","ColonyVolRotated","ColonySA2ndMomentRotated","ColonyVol2ndMomentRotated","ColonySAScaled","ColonyVolScaled","ColonySA2ndMomentVertScaled","ColonyVol2ndMomentVertScaled","OuterSA","OuterVol","OuterSA2ndMomentVert","OuterVol2ndMomentVert","OuterSARotated","OuterVolRotated","OuterSA2ndMomentRotated","OuterVol2ndMomentRotated","OuterVolScaled","OuterSA2ndMomentVertScaled","OuterVol2ndMomentVertScaled","OuterSARotatedScaled","OuterVolRotatedScaled","OuterSA2ndMomentRotatedScaled","OuterVol2ndMomentRotatedScaled","ConvexVol","ConvexSA","ConvexVolScaled","ConvexSAScaled","BoundingBoxSA","BoundingBoxVol","BoundingBoxScaledSA","BoundingBoxScaledVol","FractalDimension","FractalDimensionRotated","FracDimTrim","FDIntsTrim","FDFit","Method","NoncoralSubstrateEyeball","Attachment.point.","ZCull.","Collection.Location","Expedition.Collector","Depth","Other.data","Photos","Notes","PlanarArea","Sphericity","Packing","Convexity","Vvol","Vsa"
28,"S71DiAgem","S71DiAgem (aus: fdig?)","Digitate","Digitate","","Y","High","Some edge material missing","Agem",23620.2258,23549.0706,-71.15519796,-0.302157139,154811.5056,10219.80861,10219.80861,7.351644063,1,2309.16893,1852,3282,232.5,"0.994693193",15.28370901,83316.13242,10810.54197,44437.23979,2257.421872,191.6265617,65.85039983,2592.262072,2959.267043,180.4880353,3826.876092,219.6722203,66.518,73.2513,54.50266018,0.613492022,0.511839453,0.492814766,0.543947229,0.605193233,0.74115899,0.848446097,0.616031528,0.469070189,0.398001228,0.402393604,0.503654767,2.032442535,0.294383457,17444.62216,102027.4904,647313.0799,2391520.15,17444.62216,-102027.4904,419223.9985,-1473220.65,7.98944782,1,6.344496739,0.501631083,15135.45358,105008.1951,605760.5698,2399798.222,15135.45358,100913.5405,411572.2146,1439163.516,0.758954606,-0.137069788,-0.027105876,6.982792628,1,4.078463727,0.306321549,146464.7301,14564.7467,1.045259139,5.503316797,29643.98723,346850.5589,13.57662476,3.399579444,2.272998111,2.199815101,2.272998111,4.977862626,0.999790041,"LZ","Major","Y","N","Wreck Bay","H.M.S Fly","","","Y","TYPE SPECIMEN : Acropora australis (gemmifera)",32.82,0.605295381284732,1.19772918261599,0.696601088400872,0.501631083,6.344496739
29,"S70DiAgem","S70DiAgem (aus)","Digitate","Digitate","","Y","Medium","Some branches missing","Agem",147159.9605,186063.9329,38903.97241,20.90892727,1000440.971,174267.1758,174267.1758,18.57823709,1,6607.777882,6530,26583,1434.5,"0.99493333",55.25132337,2862766.715,112707.4429,1957063.534,6547.001029,306.183631,104.1330557,7461.98458,7488.691935,306.4803217,264.722,45562.89228,219.1449,264.722,111.5392966,4.310893062,4.818583968,5.805874592,6.529829304,5.687510754,5.35833403,4.754833593,5.049615649,5.232982537,5.042248257,4.683962511,4.541241995,5.799948904,0.669132169,181438.5486,940548.5024,10570489.55,29679161.64,181438.5486,-940548.494,10258521.89,-28511550.39,18.90059308,1,11.23864375,0.322064879,174830.7708,941331.4782,10474875.9,29384325.81,174830.7708,937330.9135,10153983.05,28139482.47,0.869714125,0.685216452,-0.027652896,18.2539103,1,10.83286906,0.306755378,2897612.11,113300.6306,2.353753072,10.33781628,225952.1573,6589776.404,23.53760993,7.006312153,2.446464916,2.300993704,2.446464916,6.421098166,0.998144713,"LZ","Some","Y","N","Low Woody Is., GBR","Savvile Kent","","","Y","",265.83,0.25586370962612,1.6013904568683,0.324594344133936,0.322064879,11.23864375
30,"S6MaGpec","S6MaGpec","Massive","Submassive","","Y","High","Some edge material missing","Gpec",12352.12849,12714.82007,362.6915806,2.852510524,66567.19887,8352.751018,8352.751018,5.808633869,1,2289.329351,2235,2621,83,"0.995594133",10.12075129,62360.40566,8619.838674,7614.784514,2236.874383,178.0842066,65.72501048,2411.535511,2460.639907,176.1552639,2740.326985,187.36431,52.6949,66.2131,33.57775824,0.519953552,0.519953552,0.532541162,0.562312207,0.634025668,0.679026791,0.762942311,0.824460149,0.824460149,0.768761339,0.678364449,0.601332723,0.687831612,0.108328167,10645.84273,56009.5001,147351.616,482206.1951,8846.190207,-4.87e-05,146505.8253,37.47360993,7.272307737,1,2.630832551,0.225017964,8356.513286,54901.86485,141942.52,459504.8048,8724.194795,1.48e-11,141113.2111,53.93574644,0.731662177,-0.421090853,-0.056647055,1.45e+11,2.816814661,9.55e+15,1.49e+16,63624.28471,8674.946826,1.078815158,5.659285362,14994.2255,117606.4982,10.24274216,2.099759826,2.196846335,1.896408764,2.196846335,4.777017402,0.999142941,"LZ","Minor","Y","N","Bandim Is, N.W Australia","PWBS","","","Y","",26.21,0.664985041306142,1.22719400401314,0.88031638163465,0.225017964,2.630832551
31,"S69DiAgem","S69DiAgem (aus: fdig?)","Digitate","Digitate","","Y","Medium","None","Agem",58816.92001,70102.23438,11285.31437,16.09836616,490108.5162,55629.06409,55629.06409,10.49634811,1,7008.061439,6875,10252,801.5,"0.994221371",34.40865501,635773.0306,38461.22276,246563.2622,6945.556848,316.0805009,107.9547054,7146.560287,7578.502339,299.7815185,10642.84803,366.076678,112.1917,120.7834,84.89523955,1.292342894,1.314136527,1.194161825,1.14752116,1.264369566,1.302438938,1.313234163,1.158299031,1.016653844,0.980923389,1.086232005,1.209640688,1.671850831,0.121459136,64898.5965,450715.947,2874375.245,11218166.8,64898.5965,-450715.947,2488456.277,-9391373.774,11.03993938,1,6.377354217,0.324627017,57890.53522,460582.0561,2805439.753,11133622.3,57890.53522,447295.0804,2449554.481,9195865.1,0.805651893,1.182580625,0.018886993,9.897940005,1,5.476372506,0.268823416,697279.2091,40224.59526,1.200279568,5.882465567,69828.25842,1242583.192,11.87852714,2.756909758,2.412351566,2.265453302,2.412351566,5.664162854,0.999673093,"LZ","Some","Y","Y","Darnley Is","H.M.S Fly","","","Y","",102.52,0.43804369721471,1.6134058299534,0.646392350607661,0.324627017,6.377354217
32,"S68DiAgem","S68DiAgem (aus: fdig?)","Digitate","Digitate","","Y","Medium","Very few branches missing","Agem",79032.6966,92927.39806,13894.70146,14.95221189,799471.6228,66290.83124,66290.83124,11.29657352,1,10377.45072,10087,15290,1214,"0.994634265",30.68854993,830674.7128,49779.32299,417681.9474,10295.39202,409.1923461,133.0478759,11270.69643,11901.21272,378.1781379,19075.36312,490.8466155,146.9753,165.2489,75.72020969,0.460435762,0.425983556,0.475548883,0.517657091,0.588766835,0.631255636,0.637362179,0.519217454,0.481152457,0.475393015,0.489967336,0.47486232,0.919377244,0.141787452,81766.14381,568942.4665,3611779.821,13933829.44,81766.14381,-568942.4665,2811770.71,-10236915.08,11.90861575,1,6.348233843,0.295560248,71388.69322,597955.2666,3474409.114,13954376.51,71388.69322,563861.5862,2773317.978,10035645.03,0.80516463,1.674500406,0.03399106,10.45958435,1,4.918437513,0.215434513,986624.4139,53431.97759,1.305232558,6.642161853,102673.476,2104123.851,14.95360936,3.698306903,2.418357855,2.280783664,2.418357855,5.990620303,0.999442728,"LZ","Some","Y","Y","","M.W.H.Ince","","","Y","",152.9,0.406090511620828,1.53028481254085,0.576655572763544,0.295560248,6.348233843
33,"S66DiAgem","S66DiAgem (hum?)","Digitate","Digitate","","Y","Medium","Very few branches missing","Agem",106007.3396,127193.936,21186.59635,16.65692329,793077.1439,111003.9633,111003.9633,13.75576569,1,8101.540601,7428,18530,881,"0.996074689",58.3830733,1356320.351,64201.47564,777402.4929,8012.736033,355.2845448,114.005617,8924.228068,8632.779248,334.9578342,24281.1189,552.5205211,172.6213,179.0954,113.0355494,2.404947375,2.411540611,2.232329255,2.153766255,2.119712656,2.08974263,2.207879358,2.498104149,2.179969012,2.101297282,2.121464862,2.250369684,3.397187183,0.229372262,127387.6774,862270.9209,10100479.89,38690240.49,127387.6774,-862271.6427,7887079.842,-28662946.71,14.06149811,1,11.7138125,0.471421923,119286.1362,892551.3561,9919092.753,38824109.15,119286.1362,858139.1597,7710400.006,27847819.89,0.778078615,0.443515334,-0.025661288,13.20945271,1,8.985022906,0.341492293,1639675.637,71614.96445,1.429179235,6.680577289,154571.6693,4075907.895,17.06216236,4.726945785,2.451288451,2.285800439,2.451288451,6.121003234,0.998944652,"LZ","Minor","Y","Y","Thursday Is., Torres Straits","Savvile Kent","","","Y","Possible mis-ID: A.humilis?",185.3,0.343916119547646,1.77878573812516,0.525878961327764,0.471421923,11.7138125
34,"S65DiAgem","S65DiAgem","Digitate","Digitate","","Y","Medium","Very few branches missing","Agem",89693.37921,103608.5312,13915.15202,13.43050795,567421.2462,84752.54088,84752.54088,14.77503085,1,5420.982408,5110,13297,703.5,"0.995619012",48.3338606,1120183.958,56455.22282,749462.2533,5354.44721,288.2720011,98.26199945,6057.037764,6713.396152,277.5608943,19887.11222,502.9844838,145.2746,174.2979,105.1694385,2.341026455,2.982680737,3.440159883,3.428853778,3.359187534,3.094029827,2.925129284,3.269190369,2.991708764,2.55300947,2.310079921,2.199444141,4.279480693,0.652064782,94058.34298,491189.2037,5797291.761,16732784.78,94058.34298,-491189.8128,4773139.077,-13185696.66,15.10885136,1,11.80256349,0.431754105,88637.36014,503453.2485,5712353.655,16706243.7,88637.36014,488551.0465,4717050.858,12981560.71,0.812258164,1.595733729,0.008344485,14.28927456,1,9.655185249,0.337375581,1240653.639,59804.57388,2.092345939,8.602813902,125068.7611,2948566.271,20.09014044,6.002913437,2.409895693,2.244625423,2.409895693,5.988360122,0.998834863,"LZ","Some","Y","Y","Rocky is. GBR","Savvile Kent","","","Y","TYPE SPECIMEN: Acropora gemmifera ",132.97,0.320075679346835,1.57276169492874,0.39591162936975,0.431754105,11.80256349
35,"S64DiAgem","S64DiAgem","Digitate","Digitate","","Y","Medium","Some branches missing","Agem",119995.1494,141656.3648,21661.21547,15.29138172,926032.325,86803.60218,86803.60218,14.03717715,1,8907.298227,8078,19727,1210,"0.995382863",43.11979539,1069858.746,64009.58193,868124.7387,NA,444.6503875,133.5181322,11102.23,20374.84079,376.1932884,25895.78031,585.1706447,150.7022,218.786,97.1218326,0.216152514,0.232713625,0.215349935,0.22836498,0.254882695,0.330334408,0.350478267,0.328524022,0.236327868,0.199867574,0.18200764,0.200777278,1.817546223,0.275169375,125623.5501,809823.4957,7882759.887,28602311.69,125623.5501,-809823.4957,6003307.854,-19749152.52,14.45919607,1,9.733923415,0.378919804,116716.2511,842481.8994,7667748.392,28801513.87,116716.2511,805497.6784,5917788.382,19363580.46,0.815743276,1.125700321,-0.004559358,13.48202519,1,7.346747906,0.258364758,1677948.234,75774.19253,1.616425874,7.563064895,152877.2074,3878813.832,17.59607586,4.789702759,2.43985073,2.290371482,2.43985073,6.173841747,0.998376022,"LZ","Some","Y","N","Kandaru, Fiji","Challenger","","","Y","",197.27,0.334456759366385,1.65786722240905,0.482627222515376,0.378919804,9.733923415
36,"S63CoAnas","S63CoAnas","Corymbose","Corymbose","Corymbose","Y","Medium","Some branches missing","Anas",211346.1261,299274.4739,87928.34781,29.38050368,1701294.764,274519.1345,274519.1345,20.5758461,1,12948.06323,12822,37443,2210,"0.995409856",63.52266364,3912032.637,131458.7497,2383303.39,12851.15776,447.4545197,148.7616371,15211.34221,13817.18983,437.2105361,43953.88195,749.5009952,212.576,263.265,130.1844178,2.414459768,2.297417847,2.283897066,2.416970202,2.761669719,3.49897481,3.721703696,2.925591406,2.398426902,2.164100396,2.049441264,2.179929073,3.001994901,0.611472628,289318.1597,1616566.355,19236044.24,54190779.82,289318.1597,-1616566.355,18585172.39,-51674847.12,21.00454783,1,11.8993224,0.285627939,276370.0974,1622875.766,19065365.91,53699946.9,276370.0974,1610007.617,18215615.87,50275157,0.829541297,0.739480048,-0.039933443,20.11897099,1,11.3139936,0.266429838,3999869.746,132529.2279,2.375897123,9.39667327,239001.5513,7472602.729,17.35059864,4.622181702,2.510168739,2.373392879,2.510168739,6.667066196,0.998478409,"LZ","Minor","Y","N","Tahiti","Challenger","","","Y","",374.43,0.230234704469563,2.18305172590536,0.404154749443184,0.285627939,11.8993224
37,"S62CoAnas","S62CoAnas","Corymbose","Corymbose","Corymbose","Y","Medium","Very few branches missing","Anas",129004.9987,161446.3455,32441.34687,20.09419709,598569.961,131055.3747,131055.3747,22.05875263,1,5290.813363,3896,19863,741.5,"0.995622665",59.36651988,1516843.713,72615.00172,1342567.301,5231.352548,277.9311236,91.87278349,5813.013361,17676.03414,270.66092,26063.83241,573.9580404,171.1333,193.9161,120.8481422,0.634394353,0.718706078,0.759344361,0.909267265,0.733769983,0.630931772,0.668876097,0.644370658,0.597476921,0.632899382,0.543403808,0.537074139,7.483825443,0.361075104,160541.4938,619806.7922,13421965.32,28820692.73,160541.4938,-619806.8078,9855500.943,-20574376.12,22.08427157,1,21.65507943,0.545375939,155248.5702,628969.1824,13262566.33,28909572.07,155248.5702,628094.9306,9825114.86,20597882.58,0.820987873,-0.274291238,-0.073064702,21.16788255,1,15.64272275,0.382932471,1962374.091,80490.02879,2.738426656,10.26949738,174866.3143,4931485.082,24.05460294,7.956385357,2.506222238,2.335123642,2.506222238,6.192003691,0.999118645,"LZ","None","Y","N","Tahiti","Challenger","","","Y","",198.63,0.218978282721413,1.9945513278279,0.315845380879522,0.545375939,21.65507943
38,"S61CoAnas","S61CoAnas","Corymbose","Corymbose","Corymbose","Y","Medium","Some branches missing","Anas",88652.39175,101173.0305,12520.63878,12.37547073,289672.2046,57103.6728,57103.6728,22.85587664,1,1700.184395,859,15040,439.5,"0.994638755",58.93971617,710240.6891,50029.27509,906215.478,1651.384261,173.8471928,88.67276169,3349.396586,17838.94894,214.1567514,19554.07003,505.0727784,134.5184,185.0826,87.77498879,0.125877767,0.128802124,0.158673476,0.206753088,0.255756796,0.214415392,0.177074462,0.142755532,0.126242848,0.131371204,0.155186719,0.13505126,10.15973334,3.936419589,100653.3303,291441.9916,4844670.616,8224813.33,100653.3303,-291441.9916,5813908.384,-9422373.637,22.89778104,1,16.62310428,0.425653833,98953.14549,272664.3836,4815646.606,8060800.199,98953.14549,290637.6395,5747566.817,9292822.574,0.949940265,0.148223198,-0.036438406,22.5525177,1,19.77571394,0.482701337,1197657.47,60491.80567,3.371166503,12.42914296,117214.3728,2626032.598,26.65694664,9.006766685,2.452917925,2.280268118,2.452917925,5.984269101,0.998936626,"LZ","Minor","Y","N","Fiji","F.M.Raynes esq","","var crassilabia","Y","",150.4,0.211198449870477,1.66391677658115,0.243343358932166,0.425653833,16.62310428
39,"S60CoAnas","S60CoAnas","Corymbose","Corymbose","Corymbose","Y","High","Some branches missing","Anas",28533.07707,31190.51918,2657.442105,8.520031647,61823.11538,8604.575403,8604.575403,17.76776219,1,207.3394286,40,5063,92,"0.994741638",50.41516961,92600.21242,14615.45619,238057.0399,198.0510236,51.95682681,20.38082217,195.2169232,6862.651334,49.53732854,8152.150802,321.4397841,94.4208,109.9296,33.93780413,0.210920722,0.234256363,0.278754127,0.261656778,0.267638998,0.233083993,0.240548836,0.293425499,0.313229637,0.281099036,0.241988121,0.205301281,250.9510787,35.67969595,31204.85879,61890.59019,1058067.68,1338654.933,31204.85879,-61890.59019,1523837.314,-1849314.625,19.94370334,1,17.09577623,0.546809197,30997.51897,58177.25338,1050547.509,1271255.915,30997.51897,61800.56234,1508320.724,1828687.636,1.00659124,0.02096175,-0.027218214,19.83042323,1,24.40626212,0.748427309,299947.6301,23650.96346,4.206652205,14.00646697,49334.04755,725704.0024,31.53046183,11.72559512,2.350731925,2.202573711,2.350731925,5.385679596,0.99924208,"LZ","None","Y","N","Jeddah, Red Sea","C & A Sheppard","10m","Fringing reef, 10m","Y","",50.63,0.242481337542717,1.31939059661462,0.206337986965812,0.546809197,17.09577623
40,"S5MaGpec","S5MaGpec","Massive","Submassive","","Y","High","Some edge material missing","Gpec",21698.75913,22923.04511,1224.28598,5.340852292,154496.9113,15750.26368,15750.26368,7.921466198,1,3242.556766,3208,4205,200,"0.995425709",19.26539345,132549.596,13782.72545,16783.84276,3217.26367,209.7332909,70.37666144,3283.387109,3417.103421,203.5574713,4239.333508,231.1535755,70.2479,76.8377,43.22122648,1.699409174,1.682033314,1.687298065,1.825051412,2.050437379,2.040762139,2.04346047,1.936844725,1.854394327,1.779040196,1.762123031,1.689454019,1.967218177,0.161884953,18988.82169,117365.0166,768361.3905,3006311.924,16306.94701,5.96e-10,707028.7052,-95.70072326,7.921466198,1,6.546766771,0.523177615,15746.26514,140275.6175,705513.6735,3301001.926,16173.25507,0.051104646,712174.5661,101.7108824,0.912796492,3.750153259,0.303414671,117442.111,1.000000002,13935613.06,5363.153759,134148.8593,13809.00265,0.877145007,4.887384641,23523.01469,233536.8684,9.812971484,1.989833727,2.287919893,1.914192378,2.287919893,4.976727956,0.999392969,"LZ","None","Y","N","Australia","Lord Derby","","","Y","",42.05,0.610489995305573,1.37510450039634,0.874886429988451,0.523177615,6.546766771
41,"S59MaGret","S59MaGret","Massive","Massive","","Y","High","Some edge material missing","Gret",25097.06484,24947.3924,-149.6724435,-0.599952256,233412.1789,17407.20797,17407.20797,5.355753466,1,4029.811898,3929,4975,250,"0.996215312",23.83706047,227374.4241,19417.18562,12978.22654,3983.198148,235.8525452,81.32890517,4536.563918,4397.489696,239.0893913,5044.079154,252.0889437,76.8714,83.5463,65.73763633,1.286828516,1.166618408,1.102552905,1.141292284,1.278076477,1.39796997,1.468920135,1.331458197,1.172789311,1.08864818,1.101421809,1.162822159,1.688539701,0.193561039,23062.55288,243641.934,772260.6352,5448947.389,23062.55288,-243641.934,645512.9905,-4562748.054,5.912067091,1,3.169654019,0.358077113,19032.74119,248951.3372,741564.1487,5401241.574,19032.74119,241676.123,633400.9422,4463918.037,0.834052428,0.568995322,0.047191678,4.905449907,1,2.620866862,0.296531762,256620.1605,20742.19084,0.974414332,5.05662204,35805.51624,459619.1857,9.175739967,1.88557066,2.246483695,2.137784095,2.246483695,5.190710344,0.999645964,"LZ","None","Y","Y","Turtle Is IV, GBR","T. Scoffin","","","Y","",49.75,0.817983928127703,1.11186677713549,0.949426317578817,0.358077113,3.169654019
42,"S58MaGret","S58MaGret","Massive","Massive","","Y","High","Some edge material missing","Gret",12904.49824,12694.94404,-209.5542021,-1.65069024,90975.06953,9884.732583,9884.732583,5.617235618,1,1662.015876,1552,2501,134,"0.994795297",20.50579917,91130.84571,10493.3111,8146.122117,1624.591295,156.1373699,58.61848506,1833.058681,2137.878757,154.204101,2649.292669,184.9223774,50.7535,66.4621,54.4316129,1.350619506,1.400859409,1.65623767,1.907807269,2.312142058,2.214528853,2.032494714,1.744006286,1.628305503,1.472478353,1.436763904,1.365297718,2.822010383,0.493991918,12728.6243,96393.60036,378576.3378,1902071.288,12728.6243,-96393.60036,310767.84,-1558483.424,6.054561109,1,3.927401159,0.430357313,11066.60798,98240.53214,365375.7892,1888876.286,11066.60798,95551.96573,296438.4012,1482214.612,0.840883246,0.326179256,0.025686203,5.294863579,1,3.102378888,0.339306039,104539.7225,11301.40807,0.915206284,4.885859078,20956.57967,204467.921,9.96831152,2.121177343,2.222481762,2.138713508,2.222481762,4.873429802,0.999870455,"LZ","None","Y","Y","Seychelles","Matthai Gardiner","","","Y","",25.01,0.79873268698536,1.12628658492463,0.922076298413744,0.430357313,3.927401159
43,"S57MaGret","S57MaGret","Massive","Massive","","Y","High","Some edge material missing","Gret",32557.85027,32528.017,-29.83327557,-0.09171563,429520.4843,23503.86183,23503.86183,4.980933966,1,5484.610387,5297,8677,562.5,"0.995372438",27.79397852,407371.806,29340.45388,17632.73747,5428.22449,275.2798359,93.81889575,5633.114459,8076.842807,267.0581297,9054.762704,337.9733995,102.0274,112.9979,73.66542199,0.70944914,0.783688751,0.885333272,0.913214609,0.882014869,0.83367097,0.805928978,0.806856892,0.865440251,0.835613513,0.740322356,0.71049842,1.782087046,0.1027781,32387.90565,451748.3256,1236013.149,11814716.93,32387.90565,-451748.3256,1024887.247,-9876277.666,5.501129024,1,2.736065811,0.340848394,26903.29534,459841.6263,1180096.341,11742342.42,26903.29534,449093.0859,1007690.53,9691887.166,0.85270977,0.326179006,0.03020996,4.587554465,1,2.243834434,0.281812244,469381.063,30909.699,0.521296675,3.655386046,58481.89191,949657.0634,9.933227436,2.102181701,2.235467768,2.082175679,2.235467768,5.350949172,0.999149818,"LZ","None","Y","Y","Maldives","Matthai Gardiner","","","Y","",86.77,0.879087881856675,1.04782339193921,0.962434067349666,0.340848394,2.736065811
